customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST264738,51,Male,Married,Post Graduate,57385.76,Private,15.7,Public Sector,Rented,17191.37,5,3,1859.02,1230.09,2016.17,11793.11,2416.95,Yes,11917.12,663,23936.29,5478.99,Personal Loan EMI,440289.99,50,Not_Eligible,4230.26
CUST382449,39,Male,Married,Graduate,43838.22,Government,12.9,Startup,Rented,9415.77,2,0,0.0,0.0,1291.92,3785.21,2493.94,No,0.0,570,13304.38,2046.2,Education EMI,208149.82,42,Eligible,12103.74
CUST198926,56,Male,Single,Post Graduate,94796.42,Government,20.1,SME,Rented,12701.41,2,1,7909.96,6440.24,5911.79,3652.1,2836.9,No,0.0,542,28164.88,2834.41,Vehicle EMI,860628.35,84,Eligible,26466.77
CUST389784,50,Male,Single,Post Graduate,108009.31,Self-employed,16.9,Not Applicable,Own,0.0,3,2,2340.15,1937.47,6618.38,5674.87,8318.16,No,0.0,735,42092.6,5623.63,Vehicle EMI,219194.43,40,Eligible,44293.07
CUST366060,32,Male,Married,Post Graduate,61540.21,Private,0.0,SME,Rented,11206.09,4,2,5383.62,0.0,3540.52,8202.87,1719.11,No,0.0,682,25656.01,5798.79,Education EMI,460572.45,27,High_Risk,15301.81
CUST303052,42,Female,Single,Post Graduate,29730.46,Private,9.8,SME,Rented,5343.2,2,0,0.0,0.0,1517.23,5578.96,1584.21,No,0.0,515,9506.39,630.97,Education EMI,138928.72,16,High_Risk,7131.93
CUST394181,35,Male,Married,Post Graduate,57351.14,Private,12.2,SME,Family,576.66,2,0,0.0,0.0,2051.54,5278.43,2545.55,Yes,13067.94,740,82551.25,6457.45,Home Appliances EMI,186309.8,14,Eligible,15792.15
CUST289583,31,Male,Single,Post Graduate,92296.84,Private,2.0,Startup,Own,0.0,1,0,0.0,0.0,2848.38,4398.55,4305.19,Yes,9064.32,610,9437.46,575.53,Education EMI,329399.04,28,Eligible,34347.27
CUST196560,35,Female,Married,High School,19075.55,Private,8.9,Startup,Own,0.0,3,1,5508.91,0.0,1149.72,7535.86,1539.93,No,0.0,691,121393.41,41230.55,E-commerce Shopping EMI,109130.43,14,Not_Eligible,1813.3
CUST499813,33,Female,Single,Graduate,51995.2,Private,10.1,Public Sector,Rented,10747.73,1,0,0.0,0.0,3828.69,3695.76,3716.89,No,0.0,806,18907.3,1420.05,Home Appliances EMI,100303.54,15,Eligible,16006.97
CUST340539,50,Male,Married,Graduate,72894.18,Private,13.9,MNC,Rented,14912.4,5,4,6035.58,6418.65,3972.56,8639.49,3862.38,No,0.0,668,21380.77,3098.86,Vehicle EMI,236683.6,33,Eligible,15186.49
CUST373038,26,Female,Married,Post Graduate,49589.92,Private,2.6,Startup,Rented,6082.2,6,4,4570.77,0.0,3226.23,14026.13,3668.25,Yes,10425.93,705,20208.73,2800.64,Home Appliances EMI,249065.58,36,Not_Eligible,3718.02
CUST226593,45,Male,Single,Post Graduate,76719.33,Self-employed,15.0,Not Applicable,Own,0.0,2,1,6894.77,13736.52,2497.87,2266.53,5902.23,No,0.0,724,13302.54,1571.16,Vehicle EMI,469179.53,49,Eligible,27601.22
CUST243934,34,Male,Married,Graduate,64940.29,Private,5.2,MNC,Rented,11402.7,6,4,5324.62,0.0,2397.83,12228.6,6129.81,No,0.0,850,40757.21,2390.04,Education EMI,179260.74,14,Eligible,19028.1
CUST137887,38,Male,Single,Graduate,28833.72,Government,8.5,MNC,Family,251.1,1,0,0.0,0.0,2253.85,2062.22,598.81,No,0.0,621,33163.36,5285.72,Vehicle EMI,1461601.54,79,Not_Eligible,12567.61
CUST425088,52,Male,Married,Post Graduate,75656.82,Self-employed,16.5,Not Applicable,Rented,18694.94,1,0,0.0,0.0,4111.53,2401.34,7029.18,Yes,17327.26,807,191220.43,65041.14,E-commerce Shopping EMI,12853.44,3,Eligible,14102.13
CUST317710,25,Male,Married,Graduate,56874.08,Private,3.2,SME,Family,1272.84,1,0,0.0,0.0,1475.32,3263.08,2464.91,Yes,9689.62,681,9650.69,1688.17,Education EMI,157408.58,43,Eligible,17071.45
CUST140768,41,Male,Married,Post Graduate,101314.95,Private,8.9,Startup,Rented,30231.6,2,1,3342.74,9179.15,7678.4,6319.58,4488.91,Yes,16827.13,461,28272.41,6769.0,Vehicle EMI,155341.02,80,Eligible,9624.74
CUST403411,53,Male,Married,Professional,51768.75,Private,19.3,MNC,Rented,7505.18,6,4,5801.42,5655.2,3711.38,10478.57,2736.15,No,0.0,650,15593.7,4146.33,Vehicle EMI,462113.27,23,Not_Eligible,8009.54
CUST209227,56,Male,Married,Graduate,27011.82,Self-employed,14.6,Not Applicable,Family,1141.1,3,1,4726.74,11328.74,2060.96,6932.9,1588.99,No,0.0,716,63951.13,18946.79,Personal Loan EMI,259954.63,28,Eligible,500.0
CUST458809,59,Male,Married,Graduate,62276.49,Government,17.1,SME,Own,0.0,6,4,3715.6,4783.41,4475.37,12902.38,3280.3,Yes,9753.12,838,65382.32,22947.54,E-commerce Shopping EMI,75749.66,20,Eligible,13359.57
CUST401759,37,Female,Single,Graduate,18167.81,Private,7.3,Public Sector,Rented,3000.0,6,5,5158.28,0.0,1319.59,12417.84,1371.2,No,0.0,645,11680.83,3219.37,Personal Loan EMI,442969.56,44,Eligible,500.0
CUST374407,34,Female,Married,Graduate,42130.84,Private,0.7,Startup,Rented,8257.94,1,0,0.0,0.0,3038.91,2151.87,3323.31,No,0.0,585,15369.15,5683.15,Education EMI,424704.56,29,High_Risk,12073.11
CUST206897,32,Male,Married,Graduate,178238.5,Private,8.5,SME,Rented,45320.38,4,2,6490.77,0.0,9751.33,6091.7,11804.14,Yes,39853.51,578,111234.82,9612.38,Education EMI,367821.57,13,Eligible,23476.7
CUST152612,60,Male,Single,Graduate,36228.27,Private,22.2,MNC,Own,0.0,5,3,3060.48,800.68,2572.03,10879.23,1025.63,No,0.0,653,52698.26,9265.96,E-commerce Shopping EMI,33283.37,19,Eligible,8079.85
CUST110289,58,Male,Single,Post Graduate,110404.17,Private,16.1,SME,Own,0.0,2,0,0.0,0.0,4545.17,3068.6,4792.28,No,0.0,568,11237.77,4386.53,Home Appliances EMI,46273.14,36,Eligible,50000.0
CUST278878,27,Female,Married,Graduate,31174.22,Self-employed,1.1,Not Applicable,Family,890.32,2,0,0.0,0.0,1912.79,3154.58,678.12,No,0.0,585,13919.43,1618.64,Education EMI,180213.35,21,Eligible,11520.98
CUST437117,37,Male,Married,Graduate,29828.76,Private,9.0,MNC,Rented,4720.34,1,0,0.0,0.0,861.4,3991.15,1262.08,Yes,8730.39,504,11629.17,611.36,Vehicle EMI,456906.68,40,Not_Eligible,3951.93
CUST466167,60,Male,Single,Graduate,73302.96,Private,23.1,SME,Rented,14811.6,3,1,5516.56,10730.97,5572.99,8674.08,7160.24,Yes,7072.86,843,14743.07,3408.73,Home Appliances EMI,130320.55,30,Eligible,7577.68
CUST266815,47,Male,Single,Post Graduate,60378.08,Private,10.2,Startup,Family,1014.45,2,1,3596.32,14084.79,2284.41,5190.63,1902.73,Yes,14551.82,748,18026.47,1198.87,Vehicle EMI,741970.58,66,High_Risk,9633.78
CUST185993,44,Female,Married,Post Graduate,56211.9,Self-employed,16.6,Not Applicable,Family,1887.02,4,3,2806.77,8231.74,1404.3,7893.95,2577.33,No,0.0,709,17197.56,6557.16,Personal Loan EMI,904049.68,60,High_Risk,15316.63
CUST245071,43,Male,Married,Graduate,103519.68,Private,12.3,Public Sector,Rented,20690.68,6,4,7897.1,10873.46,6227.75,10311.05,8538.31,Yes,16546.83,786,20039.74,6485.96,Personal Loan EMI,669151.05,47,High_Risk,11748.66
CUST209937,36,Male,Single,Graduate,54016.58,Private,7.8,SME,Family,1776.09,3,2,6835.9,0.0,3029.23,7709.56,5164.01,Yes,14995.04,646,26837.99,6398.27,Education EMI,107786.62,18,Eligible,6507.3
CUST288916,37,Male,Single,Graduate,75633.03,Private,9.7,Startup,Family,670.69,5,3,3803.41,0.0,5177.27,9543.99,2366.36,No,0.0,760,29244.96,6993.05,Home Appliances EMI,158450.8,35,Eligible,28362.38
CUST249222,52,Male,Single,Graduate,29885.59,Private,18.4,Startup,Own,0.0,5,3,4817.18,14450.13,1446.44,8163.01,1816.52,No,0.0,721,150719.85,58688.08,Education EMI,107016.49,48,Eligible,500.0
CUST165061,57,Male,Married,Post Graduate,92803.08,Private,20.4,SME,Rented,19117.78,6,5,6231.47,9032.0,6566.83,13604.3,7654.96,Yes,27010.24,647,15314.01,2197.03,E-commerce Shopping EMI,73227.0,24,Not_Eligible,1583.79
CUST180108,51,Female,Married,Graduate,35233.69,Private,17.2,MNC,Rented,4445.48,6,5,3247.18,5800.95,1648.89,12259.57,2806.23,Yes,4470.92,563,14714.53,4233.98,Personal Loan EMI,742621.73,28,Not_Eligible,500.0
CUST176175,47,Female,Married,Post Graduate,59308.81,Self-employed,14.9,Not Applicable,Family,393.25,6,4,505.15,14434.26,2939.5,11608.88,4918.61,No,0.0,779,17707.86,4536.9,Vehicle EMI,801636.41,79,High_Risk,14147.79
CUST246431,45,Female,Single,Post Graduate,63327.17,Private,11.1,MNC,Family,1121.17,3,2,1932.91,13900.9,3924.31,6764.5,5450.59,No,0.0,810,23303.26,1276.42,Personal Loan EMI,428402.74,40,Eligible,18147.63
CUST109994,52,Male,Married,Post Graduate,58386.28,Government,13.8,Startup,Rented,8410.65,5,4,1952.84,6680.94,3096.32,11704.36,4259.72,No,0.0,592,18089.03,1473.05,Home Appliances EMI,150863.22,16,Eligible,10272.84
CUST229927,26,Female,Married,High School,47653.69,Self-employed,5.0,Not Applicable,Rented,11694.45,4,2,4543.54,0.0,2506.59,7172.42,3932.08,No,0.0,568,38696.99,6862.51,Vehicle EMI,1142928.29,30,Not_Eligible,8895.48
CUST382143,46,Female,Married,Graduate,49451.44,Private,13.8,MNC,Family,216.29,1,0,0.0,0.0,2172.1,4121.86,1871.42,Yes,7618.49,677,9890.73,2945.52,Home Appliances EMI,157365.93,32,Eligible,17575.35
CUST169145,58,Male,Single,Post Graduate,57294.22,Private,12.1,SME,Own,0.0,4,3,3042.88,10849.89,3137.12,9437.06,1927.6,No,0.0,652,11984.9,4413.98,Home Appliances EMI,299473.23,26,Eligible,14563.41
CUST374658,51,Male,Married,Post Graduate,99909.93,Private,14.7,Public Sector,Rented,20380.09,3,1,144.95,2359.98,4180.9,3669.25,2312.04,No,0.0,821,38114.52,7316.6,Education EMI,250043.07,35,Eligible,40195.66
CUST304161,54,Male,Married,Post Graduate,43094.14,Self-employed,20.0,Not Applicable,Rented,6161.49,3,2,6610.82,14751.88,2577.68,5807.6,3385.84,Yes,8982.87,603,10420.64,1081.02,Education EMI,163079.0,6,Eligible,500.0
CUST323758,25,Male,Single,Post Graduate,57989.35,Private,1.8,SME,Rented,10357.86,2,1,237.96,0.0,3279.0,4280.25,1535.42,No,0.0,601,52450.64,4771.05,Personal Loan EMI,867531.44,57,Eligible,19799.71
CUST200831,34,Male,Single,Graduate,72997.39,Self-employed,3.7,Not Applicable,Own,0.0,4,3,6741.56,0.0,1632.96,10234.44,4021.19,Yes,7640.34,690,112138.19,42385.47,Personal Loan EMI,476611.97,13,Not_Eligible,21388.93
CUST478236,58,Female,Married,Graduate,39551.76,Private,21.0,Public Sector,Family,230.1,1,0,0.0,0.0,1480.11,3891.34,3890.7,No,0.0,653,376879.52,75755.82,Home Appliances EMI,87003.95,13,Eligible,15685.71
CUST497784,52,Male,Single,Post Graduate,25218.71,Government,13.9,SME,Family,384.71,1,0,0.0,0.0,1071.41,2000.0,595.48,No,0.0,527,37071.15,8010.76,Home Appliances EMI,214076.73,12,Not_Eligible,9571.59
CUST225197,44,Female,Married,Post Graduate,101259.59,Private,15.5,MNC,Family,3366.38,1,0,0.0,0.0,6171.5,2301.56,9658.19,No,0.0,759,8828.12,1275.54,Home Appliances EMI,77813.92,7,Eligible,47591.05
CUST411392,50,Male,Married,Post Graduate,49179.48,Private,15.1,MNC,Own,0.0,4,3,7611.77,12280.89,2561.74,7445.42,3851.73,No,0.0,678,9811.44,1148.19,Education EMI,277899.22,38,High_Risk,8067.76
CUST181503,33,Female,Married,High School,29473.34,Private,6.8,MNC,Own,0.0,5,4,2943.65,0.0,1329.95,9341.67,1060.74,No,0.0,675,26013.72,6296.26,Education EMI,179137.85,47,Eligible,8092.16
CUST284982,36,Female,Single,Graduate,73852.72,Private,12.5,Startup,Rented,19561.58,3,1,2405.25,0.0,2890.82,7732.12,6045.25,Yes,17265.77,667,41278.06,14941.22,E-commerce Shopping EMI,129886.86,21,Eligible,8444.14
CUST176115,51,Female,Married,Graduate,40490.94,Self-employed,12.6,Not Applicable,Family,1722.59,6,5,6367.02,7774.09,2260.79,11400.87,1315.44,No,0.0,511,9361.23,2637.67,Vehicle EMI,733420.5,19,Not_Eligible,4493.46
CUST145766,30,Female,Single,Graduate,60698.75,Private,2.7,MNC,Rented,16662.04,1,0,0.0,0.0,1736.74,2000.0,2707.17,Yes,4087.23,850,33303.22,6133.06,Home Appliances EMI,297028.12,8,Not_Eligible,17858.49
CUST274010,51,Male,Married,Graduate,45948.07,Private,17.6,SME,Rented,12466.48,6,4,6828.83,5235.63,1944.01,12315.94,4498.37,No,0.0,577,15786.89,1651.81,Personal Loan EMI,794160.3,25,Not_Eligible,1172.97
CUST412200,42,Male,Single,Post Graduate,89587.26,Self-employed,12.8,Not Applicable,Rented,23986.25,2,0,0.0,0.0,3864.42,2175.25,4330.06,No,0.0,809,135117.18,24953.82,Vehicle EMI,656273.54,52,Eligible,33115.61
CUST422057,40,Female,Married,Graduate,45272.29,Government,15.7,SME,Own,0.0,1,0,0.0,0.0,2268.58,2000.0,2352.69,Yes,9484.55,736,42473.31,13742.61,Education EMI,138110.99,13,Eligible,15453.0
CUST379714,49,Male,Single,Graduate,42104.99,Private,13.4,MNC,Family,1261.58,4,2,1662.07,14797.07,2715.16,7769.28,1134.21,No,0.0,731,23857.52,1289.54,Education EMI,59494.86,27,Eligible,6895.55
CUST101458,29,Female,Married,High School,65581.53,Private,2.5,MNC,Rented,12739.4,3,1,5960.36,0.0,4700.78,5692.23,6487.52,No,0.0,675,336078.95,87161.25,Vehicle EMI,1456940.44,46,Not_Eligible,14895.6
CUST263855,41,Male,Single,Graduate,31377.74,Government,12.1,SME,Rented,4060.29,6,5,254.22,1241.15,812.73,10700.33,1919.7,No,0.0,711,92036.55,12374.4,Home Appliances EMI,170365.34,15,Not_Eligible,6174.71
CUST437786,46,Male,Single,Professional,141267.3,Self-employed,10.1,Not Applicable,Rented,24192.11,6,5,3519.44,3410.6,5317.87,14383.9,9467.8,Yes,38333.03,630,43877.59,6263.33,Education EMI,246581.88,36,Eligible,17550.83
CUST150318,44,Female,Married,Graduate,69870.15,Private,8.6,SME,Own,0.0,2,0,0.0,0.0,5516.4,7337.04,5162.96,Yes,20171.03,512,24157.34,7861.33,Personal Loan EMI,110203.53,54,Eligible,12820.2
CUST497659,55,Female,Single,Graduate,29068.1,Government,14.6,Public Sector,Own,0.0,4,3,5110.62,6910.03,2262.09,9445.26,1070.28,No,0.0,667,14059.5,5010.62,Education EMI,134677.06,28,Not_Eligible,2145.41
CUST266965,60,Female,Married,High School,79774.45,Private,24.2,Public Sector,Rented,12843.62,2,1,6554.82,14297.89,3172.05,3791.46,7305.74,Yes,18910.77,733,34579.05,5055.18,Home Appliances EMI,289229.6,18,Not_Eligible,6774.13
CUST271972,60,Male,Married,Graduate,58959.65,Private,18.6,SME,Rented,10706.75,2,1,3004.33,2263.07,2877.91,5471.94,1795.3,No,0.0,640,33755.44,11224.55,Personal Loan EMI,720072.16,15,Not_Eligible,15852.06
CUST401249,52,Male,Married,High School,55402.75,Self-employed,20.0,Not Applicable,Own,0.0,1,0,0.0,0.0,1257.66,2000.0,2645.25,Yes,6916.3,753,17983.52,2272.23,Education EMI,362169.26,39,Eligible,23760.41
CUST112214,42,Male,Married,Graduate,31291.97,Private,13.2,SME,Family,1272.41,6,4,706.3,5701.94,1050.54,13370.05,867.72,No,0.0,775,34748.42,2243.13,E-commerce Shopping EMI,108945.09,3,Not_Eligible,4857.31
CUST450256,37,Female,Single,High School,16038.49,Private,6.7,SME,Family,183.76,5,4,5312.77,0.0,672.54,11467.27,975.2,No,0.0,600,82623.92,8757.98,Education EMI,275302.43,41,Eligible,500.0
CUST115619,47,Female,Married,Graduate,66725.16,Private,9.7,Startup,Rented,12058.02,1,0,0.0,0.0,4710.04,2699.02,2534.09,Yes,10258.29,617,71240.89,25461.79,Home Appliances EMI,121079.25,13,Eligible,15436.46
CUST281996,43,Female,Married,Post Graduate,103408.89,Self-employed,15.3,Not Applicable,Own,0.0,2,0,0.0,0.0,6338.26,4108.13,2881.92,No,0.0,669,14165.79,3075.57,Vehicle EMI,706098.98,44,Eligible,47336.13
CUST312229,31,Male,Single,Graduate,20777.1,Private,4.4,Public Sector,Own,0.0,5,3,7583.06,0.0,939.29,10454.94,791.77,Yes,4929.87,765,11079.34,591.28,E-commerce Shopping EMI,151621.0,24,Eligible,500.0
CUST255219,26,Female,Single,Graduate,87344.18,Private,4.1,SME,Rented,24058.84,1,0,0.0,0.0,4592.66,2000.0,2986.06,No,0.0,739,37043.84,7444.62,Vehicle EMI,230895.84,81,Eligible,29845.95
CUST437359,33,Male,Single,Post Graduate,53537.81,Private,4.2,SME,Family,985.22,3,1,2414.2,0.0,3230.92,6527.43,3295.09,No,0.0,561,25534.01,8746.36,Education EMI,416681.65,42,Eligible,16403.44
CUST342022,59,Female,Married,Post Graduate,81981.43,Private,21.0,SME,Rented,14314.54,4,2,394.62,4470.44,3143.32,9269.17,4052.43,No,0.0,679,57429.59,16875.53,Home Appliances EMI,116402.57,15,Eligible,25081.2
CUST138095,32,Male,Single,Professional,50908.4,Private,4.5,Startup,Own,0.0,3,2,7546.87,0.0,3080.67,7651.66,1374.26,Yes,5784.79,729,28798.62,10507.46,Personal Loan EMI,866318.86,47,Not_Eligible,13048.18
CUST474068,29,Female,Single,Graduate,60017.54,Private,3.2,SME,Family,2151.76,2,0,0.0,0.0,2470.72,5586.81,4487.55,Yes,14118.88,564,5772.72,1964.49,Personal Loan EMI,113740.12,43,Eligible,13584.81
CUST362309,60,Female,Married,High School,38501.57,Self-employed,19.3,Not Applicable,Rented,6577.27,6,5,5708.49,1804.12,1843.21,10811.08,2504.18,Yes,7615.05,565,23698.01,6446.02,Personal Loan EMI,977439.66,27,Not_Eligible,715.42
CUST390666,34,Male,Married,Graduate,39582.96,Private,4.9,MNC,Family,1799.01,2,0,0.0,0.0,1184.18,2105.52,3427.73,No,0.0,696,14360.11,2656.53,Vehicle EMI,595214.3,16,Not_Eligible,17225.47
CUST456369,30,Female,Single,Professional,58094.5,Government,7.9,SME,Family,1279.09,3,2,3553.06,0.0,2729.85,5001.88,1999.29,Yes,6661.14,636,24135.09,5694.85,Personal Loan EMI,391575.23,55,Eligible,18018.74
CUST150017,52,Female,Married,Graduate,45706.34,Private,12.2,Startup,Own,0.0,5,4,6108.9,10780.27,1110.79,10530.62,1708.18,No,0.0,543,168076.45,45654.67,Personal Loan EMI,488691.16,60,High_Risk,6741.86
CUST224262,46,Male,Single,Graduate,26621.26,Private,14.2,Startup,Rented,5746.67,3,2,4817.67,8156.86,1793.06,5118.63,1636.44,Yes,6763.76,689,53872.88,19217.89,E-commerce Shopping EMI,48904.15,10,Eligible,500.0
CUST350338,54,Female,Single,Professional,71071.56,Private,16.6,Public Sector,Family,2685.19,4,3,3223.19,6170.06,2993.86,8835.91,6584.73,No,0.0,547,34590.27,9071.28,Vehicle EMI,715343.86,81,Eligible,18843.73
CUST101305,35,Male,Married,Post Graduate,42905.68,Private,0.3,MNC,Own,0.0,1,0,0.0,0.0,3268.36,2000.0,1879.04,No,0.0,646,10736.85,3492.43,Personal Loan EMI,57340.35,49,Eligible,20021.89
CUST165167,40,Male,Single,Post Graduate,106526.4,Government,7.7,MNC,Own,0.0,4,3,6341.37,0.0,6896.16,8729.6,8331.8,No,0.0,685,41041.3,13655.16,Personal Loan EMI,604798.17,41,Eligible,42182.86
CUST271654,29,Male,Single,Post Graduate,46293.68,Self-employed,5.1,Not Applicable,Rented,8433.32,5,4,5045.35,0.0,2974.8,10210.57,4495.61,No,0.0,596,9818.44,2723.36,Vehicle EMI,609773.86,39,Not_Eligible,7273.63
CUST153624,54,Female,Married,Graduate,51403.67,Private,21.3,SME,Family,2328.99,1,0,0.0,0.0,3915.3,2000.0,1497.19,Yes,2871.53,551,177449.93,56527.53,E-commerce Shopping EMI,45307.36,11,Eligible,16615.35
CUST317774,26,Female,Married,Graduate,49080.87,Self-employed,2.1,Not Applicable,Rented,12098.66,2,0,0.0,0.0,1977.62,4195.34,3202.12,No,0.0,696,89156.46,25011.05,Personal Loan EMI,261362.66,47,Eligible,14078.6
CUST136145,25,Male,Married,Post Graduate,29053.86,Private,2.0,MNC,Rented,7343.32,2,0,0.0,0.0,878.46,3025.45,822.08,No,0.0,671,31191.88,8370.07,Vehicle EMI,837664.84,70,Not_Eligible,8749.42
CUST158124,25,Male,Single,Post Graduate,48019.53,Private,0.0,MNC,Own,0.0,1,0,0.0,0.0,1133.63,2392.64,3346.67,Yes,13216.85,676,48112.98,13780.7,Personal Loan EMI,667956.14,45,High_Risk,13910.94
CUST493790,43,Male,Married,Graduate,52957.94,Private,8.8,MNC,Rented,8713.62,3,1,5295.1,4107.7,1856.4,8329.93,4232.52,Yes,8421.47,706,75259.85,8388.33,E-commerce Shopping EMI,44815.22,11,Eligible,6028.7
CUST182740,33,Female,Married,Graduate,74216.24,Self-employed,3.8,Not Applicable,Rented,16542.24,5,4,5909.07,0.0,3838.52,7399.49,6860.95,Yes,13341.12,620,20758.13,6011.24,Vehicle EMI,546615.19,37,High_Risk,9311.03
CUST155026,44,Female,Married,Graduate,70023.72,Private,14.9,SME,Own,0.0,5,3,5012.24,14993.52,4436.6,11153.59,2299.44,Yes,5159.15,701,136397.53,36015.85,Education EMI,105219.65,48,Eligible,14062.55
CUST430808,41,Male,Married,Graduate,31049.82,Private,8.3,Startup,Rented,8290.95,1,0,0.0,0.0,1528.7,3578.32,1362.77,Yes,6438.53,723,48235.82,7467.25,Vehicle EMI,1066928.75,79,Not_Eligible,5031.5
CUST261436,45,Male,Single,Post Graduate,104375.26,Private,12.4,MNC,Own,0.0,3,2,7879.7,9313.96,4518.51,6234.48,6715.2,No,0.0,674,36048.99,13503.98,Personal Loan EMI,316297.22,53,Eligible,36608.74
CUST180409,49,Male,Single,Graduate,51014.56,Self-employed,16.3,Not Applicable,Own,0.0,1,0,0.0,0.0,3100.42,2195.02,1681.84,No,0.0,693,84783.4,28546.74,Education EMI,478224.03,28,Eligible,23316.08
CUST142292,36,Male,Single,Post Graduate,159992.22,Private,9.0,Public Sector,Rented,34529.33,5,3,124.8,0.0,11604.02,10690.17,8733.93,No,0.0,812,7972.25,2672.71,Education EMI,201373.85,38,Eligible,50000.0
CUST467035,47,Male,Married,Post Graduate,63480.04,Private,17.6,MNC,Family,1039.1,3,2,5812.0,4843.35,3447.68,7553.54,1973.81,No,0.0,683,39842.95,5287.45,Personal Loan EMI,460484.78,60,Eligible,19137.84
CUST303269,48,Female,Single,Post Graduate,81605.4,Private,12.8,SME,Rented,18420.09,1,0,0.0,0.0,4072.91,3015.94,3513.72,Yes,4821.46,649,36724.95,7961.48,Vehicle EMI,516891.81,69,Eligible,22819.44
CUST469984,39,Male,Single,High School,56757.34,Self-employed,10.1,Not Applicable,Own,0.0,2,1,3886.1,0.0,1624.03,2903.64,2453.37,Yes,12161.66,517,89426.49,21140.67,Personal Loan EMI,851248.98,37,High_Risk,12811.49
CUST228215,41,Male,Single,Graduate,36181.32,Private,7.8,SME,Rented,9602.0,5,3,1667.72,4702.15,2647.07,8002.68,2935.76,No,0.0,596,88479.67,8571.37,Personal Loan EMI,338230.26,29,Not_Eligible,3292.58
CUST217685,58,Male,Married,Post Graduate,64276.92,Private,21.7,SME,Family,2235.25,1,0,0.0,0.0,4638.02,2000.0,4229.1,No,0.0,850,35047.59,8202.55,E-commerce Shopping EMI,80476.23,16,Eligible,28617.59
CUST347770,54,Female,Single,Graduate,61535.75,Government,23.6,Startup,Own,0.0,5,4,5015.29,6974.12,3551.99,10619.79,3752.56,Yes,17761.99,474,9245.68,1795.17,Vehicle EMI,885156.38,82,Not_Eligible,5236.17
CUST336364,52,Female,Married,Professional,70457.04,Private,15.3,SME,Own,0.0,3,1,6843.99,6001.41,3973.63,4958.32,2525.7,No,0.0,569,28150.04,5422.55,Home Appliances EMI,130288.83,23,Eligible,20960.3
CUST367423,28,Female,Married,Graduate,40100.46,Self-employed,4.0,Not Applicable,Own,0.0,5,4,361.58,0.0,1754.18,7874.08,3668.69,Yes,5568.64,616,28441.77,6418.77,Vehicle EMI,246003.16,41,Eligible,9875.6
CUST391737,49,Male,Married,High School,28716.26,Private,16.6,SME,Own,0.0,6,5,3426.4,14440.58,1090.78,11357.65,2803.39,Yes,7165.22,627,16926.17,4139.22,Vehicle EMI,904563.59,41,Eligible,500.0
CUST433006,34,Female,Single,Graduate,70581.17,Self-employed,3.7,Not Applicable,Rented,14752.7,4,2,3953.69,0.0,3212.64,6359.46,3739.53,No,0.0,736,40976.08,10588.34,Home Appliances EMI,208440.73,18,Eligible,20704.26
CUST197026,46,Male,Married,Professional,51734.64,Private,19.0,Startup,Family,882.35,3,1,6194.13,690.91,2999.5,2996.38,4129.82,No,0.0,531,1887.6,464.06,Personal Loan EMI,615080.29,44,Eligible,15168.15
CUST120884,44,Male,Married,Graduate,15000.0,Self-employed,9.2,Not Applicable,Own,0.0,6,4,4087.49,14903.47,500.0,12011.61,500.0,Yes,3565.2,568,35151.11,5844.68,Education EMI,83809.61,14,Eligible,500.0
CUST394080,30,Female,Married,Professional,80066.87,Self-employed,2.9,Not Applicable,Family,168.55,1,0,0.0,0.0,2271.32,2000.0,6010.01,No,0.0,706,119494.28,14552.82,Home Appliances EMI,35447.97,24,Eligible,36176.41
CUST193515,40,Female,Single,Graduate,79671.62,Private,10.2,SME,Own,0.0,1,0,0.0,0.0,3770.19,3870.78,6068.1,No,0.0,653,14303.06,3852.74,E-commerce Shopping EMI,177614.82,15,Eligible,36047.42
CUST281999,31,Female,Married,Professional,40383.06,Government,7.0,MNC,Own,0.0,5,3,2827.6,0.0,2946.18,7858.9,3063.89,No,0.0,596,40487.82,13903.73,Home Appliances EMI,44885.56,14,Eligible,11288.01
CUST228521,56,Male,Married,Post Graduate,74426.6,Self-employed,11.7,Not Applicable,Own,0.0,2,0,0.0,0.0,3835.72,4996.72,2078.28,Yes,5412.61,726,56144.22,7343.54,Personal Loan EMI,776487.3,44,Eligible,32954.75
CUST400456,57,Female,Single,Graduate,55358.64,Self-employed,22.7,Not Applicable,Own,0.0,4,2,887.08,571.67,2931.29,4202.36,1994.98,No,0.0,795,65638.87,25176.53,Vehicle EMI,606795.36,46,Eligible,27844.7
CUST127038,48,Male,Married,Graduate,27898.56,Self-employed,14.2,Not Applicable,Family,222.43,2,0,0.0,0.0,1889.85,2263.96,1399.86,Yes,4033.8,812,29967.95,6948.31,Vehicle EMI,462785.49,58,High_Risk,9410.6
CUST487122,51,Female,Single,Post Graduate,68342.12,Self-employed,11.9,Not Applicable,Rented,17981.47,4,2,4578.32,11603.37,4247.06,10028.47,6283.87,No,0.0,556,28085.9,10916.19,Home Appliances EMI,248252.0,33,High_Risk,6216.54
